year,age,deaths
2003,69,3607
2003,70,3757
2003,71,3867
2003,72,3949
2003,73,4032
2003,74,4121
2003,75,4195
2003,76,4247
2003,77,4274
2003,78,4270
2003,79,4222
2003,80,4120
2003,81,3973
2003,82,3787
2003,83,3568
2003,84,3325
2003,85,3095
2003,86,2898
2003,87,2700
2003,88,2472
2003,89,2225
2003,90,1952
2003,91,1645
2003,92,1343
2003,93,1078
2003,94,852
2003,95,660
2003,96,509
2003,97,387
2003,98,286
2003,99,206
2003,100,414
2004,0,15311
2004,1,1295
2004,2,952
2004,3,712
2004,4,544
2004,5,424
2004,6,338
2004,7,282
2004,8,254
2004,9,248
2004,10,253
2004,11,274
2004,12,316
2004,13,391
2004,14,512
2004,15,688
2004,16,920
2004,17,1188
2004,18,1455
2004,19,1675
2004,20,1829
2004,21,1903
2004,22,1905
2004,23,1877
2004,24,1848
2004,25,1826
2004,26,1817
2004,27,1797
2004,28,1750
2004,29,1691
2004,30,1634
2004,31,1589
2004,32,1560
2004,33,1550
2004,34,1555
2004,35,1570
2004,36,1592
2004,37,1611
2004,38,1624
2004,39,1631
2004,40,1632
2004,41,1630
2004,42,1629
2004,43,1633
2004,44,1644
2004,45,1662
2004,46,1688
2004,47,1719
2004,48,1755
2004,49,1796
2004,50,1839
2004,51,1883
2004,52,1925
2004,53,1970
2004,54,2023
2004,55,2034
2004,56,2055
2004,57,2136
2004,58,2217
2004,59,2301
2004,60,2390
2004,61,2487
2004,62,2593
2004,63,2712
2004,64,2840
2004,65,2973
2004,66,3119
2004,67,3285
2004,68,3461
2004,69,3631
2004,70,3797
2004,71,3945
2004,72,4048
2004,73,4120
2004,74,4196
2004,75,4279
2004,76,4346
2004,77,4388
2004,78,4400
2004,79,4375
2004,80,4299
2004,81,4165
2004,82,3982
2004,83,3761
2004,84,3506
2004,85,3230
2004,86,2968
2004,87,2740
2004,88,2515
2004,89,2268
2004,90,2009
2004,91,1735
2004,92,1438
2004,93,1153
2004,94,908
2004,95,701
2004,96,531
2004,97,400
2004,98,297
2004,99,214
2004,100,430
2005,0,14567
2005,1,1233
2005,2,920
2005,3,692
2005,4,531
2005,5,416
2005,6,336
2005,7,283
2005,8,252
2005,9,242
2005,10,248
2005,11,270
2005,12,311
2005,13,381
2005,14,494
2005,15,655
2005,16,864
2005,17,1102
2005,18,1340
2005,19,1531
2005,20,1663
2005,21,1745
2005,22,1778
2005,23,1778
2005,24,1768
2005,25,1759
2005,26,1747
2005,27,1733
2005,28,1702
2005,29,1642
2005,30,1576
2005,31,1522
2005,32,1485
2005,33,1470
2005,34,1475
2005,35,1492
2005,36,1516
2005,37,1541
2005,38,1558
2005,39,1567
2005,40,1570
2005,41,1571
2005,42,1576
2005,43,1588
2005,44,1609
2005,45,1640
2005,46,1680
2005,47,1724
2005,48,1768
2005,49,1813
2005,50,1858
2005,51,1904
2005,52,1951
2005,53,1998
2005,54,2051
2005,55,2113
2005,56,2130
2005,57,2152
2005,58,2235
2005,59,2312
2005,60,2392
2005,61,2481
2005,62,2585
2005,63,2708
2005,64,2853
2005,65,3012
2005,66,3173
2005,67,3335
2005,68,3504
2005,69,3669
2005,70,3819
2005,71,3967
2005,72,4106
2005,73,4212
2005,74,4299
2005,75,4396
2005,76,4495
2005,77,4562
2005,78,4584
2005,79,4555
2005,80,4476
2005,81,4344
2005,82,4161
2005,83,3938
2005,84,3686
2005,85,3406
2005,86,3106
2005,87,2820
2005,88,2567
2005,89,2319
2005,90,2055
2005,91,1789
2005,92,1516
2005,93,1233
2005,94,969
2005,95,747
2005,96,563
2005,97,417
2005,98,306
2005,99,221
2005,100,444
2006,0,13861
2006,1,1168
2006,2,878
2006,3,665
2006,4,509
2006,5,396
2006,6,320
2006,7,272
2006,8,245
2006,9,234
2006,10,237
2006,11,260
2006,12,304
2006,13,373
2006,14,479
2006,15,630
2006,16,822
2006,17,1037
2006,18,1250
2006,19,1427
2006,20,1547
2006,21,1622
2006,22,1670
2006,23,1702
2006,24,1717
2006,25,1723
2006,26,1719
2006,27,1700
2006,28,1672
2006,29,1626
2006,30,1560
2006,31,1497
2006,32,1453
2006,33,1430
2006,34,1428
2006,35,1441
2006,36,1463
2006,37,1487
2006,38,1507
2006,39,1520
2006,40,1527
2006,41,1533
2006,42,1543
2006,43,1561
2006,44,1588
2006,45,1624
2006,46,1668
2006,47,1718
2006,48,1770
2006,49,1820
2006,50,1871
2006,51,1923
2006,52,1977
2006,53,2032
2006,54,2087
2006,55,2145
2006,56,2209
2006,57,2222
2006,58,2238
2006,59,2317
2006,60,2395
2006,61,2484
2006,62,2594
2006,63,2730
2006,64,2892
2006,65,3074
2006,66,3260
2006,67,3430
2006,68,3582
2006,69,3731
2006,70,3872
2006,71,4007
2006,72,4154
2006,73,4303
2006,74,4426
2006,75,4525
2006,76,4620
2006,77,4699
2006,78,4725
2006,79,4694
2006,80,4610
2006,81,4484
2006,82,4318
2006,83,4108
2006,84,3863
2006,85,3587
2006,86,3280
2006,87,2951
2006,88,2637
2006,89,2359
2006,90,2092
2006,91,1821
2006,92,1556
2006,93,1294
2006,94,1032
2006,95,794
2006,96,597
2006,97,439
2006,98,317
2006,99,226
2006,100,455
2007,0,13322
2007,1,1123
2007,2,835
2007,3,633
2007,4,486
2007,5,377
2007,6,302
2007,7,257
2007,8,235
2007,9,228
2007,10,231
2007,11,253
2007,12,298
2007,13,374
2007,14,484
2007,15,634
2007,16,824
2007,17,1032
2007,18,1233
2007,19,1394
2007,20,1504
2007,21,1566
2007,22,1602
2007,23,1642
2007,24,1683
2007,25,1709
2007,26,1717
2007,27,1704
2007,28,1669
2007,29,1625
2007,30,1570
2007,31,1507
2007,32,1454
2007,33,1424
2007,34,1414
2007,35,1421
2007,36,1439
2007,37,1458
2007,38,1475
2007,39,1489
2007,40,1500
2007,41,1511
2007,42,1529
2007,43,1556
2007,44,1593
2007,45,1639
2007,46,1690
2007,47,1743
2007,48,1797
2007,49,1848
2007,50,1897
2007,51,1948
2007,52,2002
2007,53,2063
2007,54,2127
2007,55,2190
2007,56,2255
2007,57,2325
2007,58,2339
2007,59,2360
2007,60,2450
2007,61,2545
2007,62,2657
2007,63,2790
2007,64,2946
2007,65,3117
2007,66,3294
2007,67,3461
2007,68,3601
2007,69,3729
2007,70,3865
2007,71,4016
2007,72,4178
2007,73,4361
2007,74,4545
2007,75,4683
2007,76,4773
2007,77,4837
2007,78,4868
2007,79,4844
2007,80,4770
2007,81,4659
2007,82,4519
2007,83,4343
2007,84,4121
2007,85,3856
2007,86,3550
2007,87,3211
2007,88,2852
2007,89,2513
2007,90,2216
2007,91,1938
2007,92,1662
2007,93,1398
2007,94,1142
2007,95,892
2007,96,669
2007,97,489
2007,98,349
2007,99,244
2007,100,475
2008,0,12790
2008,1,1071
2008,2,787
2008,3,591
2008,4,453
2008,5,351
2008,6,280
2008,7,237
2008,8,218
2008,9,217
2008,10,224
2008,11,246
2008,12,290
2008,13,367
2008,14,482
2008,15,637
2008,16,828
2008,17,1038
2008,18,1238
2008,19,1391
2008,20,1488
2008,21,1540
2008,22,1564
2008,23,1591
2008,24,1637
2008,25,1684
2008,26,1707
2008,27,1699
2008,28,1665
2008,29,1610
2008,30,1556
2008,31,1503
2008,32,1449
2008,33,1409
2008,34,1388
2008,35,1384
2008,36,1391
2008,37,1403
2008,38,1418
2008,39,1433
2008,40,1451
2008,41,1472
2008,42,1499
2008,43,1533
2008,44,1574
2008,45,1621
2008,46,1672
2008,47,1724
2008,48,1777
2008,49,1831
2008,50,1886
2008,51,1941
2008,52,1999
2008,53,2062
2008,54,2128
2008,55,2195
2008,56,2259
2008,57,2324
2008,58,2396
2008,59,2416
2008,60,2448
2008,61,2557
2008,62,2674
2008,63,2802
2008,64,2946
2008,65,3100
2008,66,3259
2008,67,3418
2008,68,3569
2008,69,3707
2008,70,3845
2008,71,4003
2008,72,4178
2008,73,4353
2008,74,4530
2008,75,4682
2008,76,4770
2008,77,4806
2008,78,4825
2008,79,4831
2008,80,4805
2008,81,4743
2008,82,4646
2008,83,4508
2008,84,4314
2008,85,4057
2008,86,3747
2008,87,3401
2008,88,3031
2008,89,2656
2008,90,2311
2008,91,2013
2008,92,1738
2008,93,1468
2008,94,1212
2008,95,968
2008,96,736
2008,97,536
2008,98,381
2008,99,264
2008,100,492
2009,0,12181
2009,1,1016
2009,2,747
2009,3,559
2009,4,431
2009,5,338
2009,6,273
2009,7,233
2009,8,214
2009,9,213
2009,10,223
2009,11,248
2009,12,291
2009,13,364
2009,14,479
2009,15,641
2009,16,839
2009,17,1054
2009,18,1256
2009,19,1402
2009,20,1482
2009,21,1513
2009,22,1522
2009,23,1531
2009,24,1556
2009,25,1600
2009,26,1639
2009,27,1645
2009,28,1621
2009,29,1574
2009,30,1517
2009,31,1468
2009,32,1425
2009,33,1382
2009,34,1348
2009,35,1331
2009,36,1327
2009,37,1333
2009,38,1348
2009,39,1370
2009,40,1397
2009,41,1432
2009,42,1469
2009,43,1510
2009,44,1554
2009,45,1601
2009,46,1653
2009,47,1708
2009,48,1768
2009,49,1833
2009,50,1903
2009,51,1974
2009,52,2042
2009,53,2107
2009,54,2169
2009,55,2230
2009,56,2292
2009,57,2357
2009,58,2433
2009,59,2527
2009,60,2572
2009,61,2629
2009,62,2760
2009,63,2881
2009,64,2996
2009,65,3111
2009,66,3231
2009,67,3362
2009,68,3511
2009,69,3675
2009,70,3842
2009,71,4018
2009,72,4209
2009,73,4396
2009,74,4557
2009,75,4699
2009,76,4806
2009,77,4856
2009,78,4873
2009,79,4894
2009,80,4921
2009,81,4922
2009,82,4882
2009,83,4789
2009,84,4634
2009,85,4406
2009,86,4105
2009,87,3753
2009,88,3370
2009,89,2972
2009,90,2578
2009,91,2221
2009,92,1910
2009,93,1622
2009,94,1344
2009,95,1082
2009,96,840
2009,97,620
2009,98,438
2009,99,302
2009,100,539
2010,0,11523
2010,1,1007
2010,2,730
2010,3,541
2010,4,415
2010,5,327
2010,6,267
2010,7,231
2010,8,213
2010,9,212
2010,10,222
2010,11,250
2010,12,297
2010,13,369
2010,14,482
2010,15,649
2010,16,863
2010,17,1089
2010,18,1290
2010,19,1427
2010,20,1492
2010,21,1503
2010,22,1495
2010,23,1497
2010,24,1514
2010,25,1552
2010,26,1603
2010,27,1636
2010,28,1627
2010,29,1583
2010,30,1522
2010,31,1458
2010,32,1411
2010,33,1375
2010,34,1341
2010,35,1319
2010,36,1311
2010,37,1315
2010,38,1328
2010,39,1348
2010,40,1374
2010,41,1406
2010,42,1445
2010,43,1488
2010,44,1536
2010,45,1589
2010,46,1648
2010,47,1712
2010,48,1782
2010,49,1854
2010,50,1930
2010,51,2004
2010,52,2075
2010,53,2138
2010,54,2196
2010,55,2254
2010,56,2316
2010,57,2386
2010,58,2466
2010,59,2561
2010,60,2675
2010,61,2731
2010,62,2788
2010,63,2912
2010,64,3017
2010,65,3115
2010,66,3218
2010,67,3337
2010,68,3481
2010,69,3651
2010,70,3836
2010,71,4013
2010,72,4181
2010,73,4343
2010,74,4487
2010,75,4604
2010,76,4713
2010,77,4810
2010,78,4874
2010,79,4919
2010,80,4972
2010,81,5022
2010,82,5025
2010,83,4962
2010,84,4826
2010,85,4616
2010,86,4333
2010,87,3986
2010,88,3599
2010,89,3193
2010,90,2781
2010,91,2381
2010,92,2020
2010,93,1705
2010,94,1417
2010,95,1142
2010,96,895
2010,97,674
2010,98,482
2010,99,331
2010,100,576
2011,0,10877
2011,1,958
2011,2,697
2011,3,516
2011,4,392
2011,5,305
2011,6,249
2011,7,217
2011,8,202
2011,9,202
2011,10,212
2011,11,239
2011,12,287
2011,13,361
2011,14,467
2011,15,624
2011,16,839
2011,17,1080
2011,18,1291
2011,19,1425
2011,20,1480
2011,21,1478
2011,22,1450
2011,23,1431
2011,24,1432
2011,25,1449
2011,26,1479
2011,27,1514
2011,28,1530
2011,29,1511
2011,30,1467
2011,31,1416
2011,32,1366
2011,33,1332
2011,34,1308
2011,35,1284
2011,36,1270
2011,37,1269
2011,38,1281
2011,39,1303
2011,40,1335
2011,41,1371
2011,42,1413
2011,43,1458
2011,44,1505
2011,45,1556
2011,46,1612
2011,47,1676
2011,48,1748
2011,49,1827
2011,50,1911
2011,51,1996
2011,52,2081
2011,53,2160
2011,54,2234
2011,55,2306
2011,56,2384
2011,57,2472
2011,58,2568
2011,59,2671
2011,60,2781
2011,61,2895
2011,62,2933
2011,63,2963
2011,64,3060
2011,65,3146
2011,66,3237
2011,67,3353
2011,68,3502
2011,69,3686
2011,70,3894
2011,71,4101
2011,72,4278
2011,73,4424
2011,74,4554
2011,75,4671
2011,76,4776
2011,77,4890
2011,78,5006
2011,79,5087
2011,80,5140
2011,81,5182
2011,82,5200
2011,83,5155
2011,84,5036
2011,85,4844
2011,86,4585
2011,87,4258
2011,88,3873
2011,89,3452
2011,90,3016
2011,91,2584
2011,92,2170
2011,93,1802
2011,94,1484
2011,95,1198
2011,96,940
2011,97,714
2011,98,521
2011,99,361
2011,100,619
2012,0,10350
2012,1,858
2012,2,644
2012,3,490
2012,4,376
2012,5,293
2012,6,237
2012,7,206
2012,8,192
2012,9,191
2012,10,199
2012,11,223
2012,12,267
2012,13,339
2012,14,447
2012,15,599
2012,16,806
2012,17,1052
2012,18,1279
2012,19,1418
2012,20,1462
2012,21,1446
2012,22,1404
2012,23,1369
2012,24,1355
2012,25,1363
2012,26,1381
2012,27,1405
2012,28,1428
2012,29,1433
2012,30,1408
2012,31,1367
2012,32,1323
2012,33,1283
2012,34,1260
2012,35,1246
2012,36,1232
2012,37,1226
2012,38,1234
2012,39,1252
2012,40,1282
2012,41,1320
2012,42,1363
2012,43,1410
2012,44,1463
2012,45,1518
2012,46,1578
2012,47,1644
2012,48,1717
2012,49,1796
2012,50,1880
2012,51,1969
2012,52,2060
2012,53,2154
2012,54,2250
2012,55,2345
2012,56,2442
2012,57,2542
2012,58,2645
2012,59,2746
2012,60,2841
2012,61,2931
2012,62,3021
2012,63,3035
2012,64,3053
2012,65,3159
2012,66,3271
2012,67,3403
2012,68,3565
2012,69,3752
2012,70,3957
2012,71,4162
2012,72,4343
2012,73,4484
2012,74,4597
2012,75,4713
2012,76,4836
2012,77,4960
2012,78,5098
2012,79,5222
2012,80,5288
2012,81,5298
2012,82,5276
2012,83,5220
2012,84,5099
2012,85,4914
2012,86,4667
2012,87,4363
2012,88,4000
2012,89,3586
2012,90,3146
2012,91,2702
2012,92,2270
2012,93,1867
2012,94,1513
2012,95,1210
2012,96,950
2012,97,722
2012,98,530
2012,99,374
2012,100,640
2013,0,9889
2013,1,804
2013,2,604
2013,3,464
2013,4,363
2013,5,285
2013,6,231
2013,7,199
2013,8,186
2013,9,187
2013,10,196
2013,11,219
2013,12,261
2013,13,331
2013,14,440
2013,15,595
2013,16,792
2013,17,1022
2013,18,1251
2013,19,1406
2013,20,1459
2013,21,1438
2013,22,1388
2013,23,1340
2013,24,1308
2013,25,1297
2013,26,1302
2013,27,1312
2013,28,1328
2013,29,1346
2013,30,1351
2013,31,1333
2013,32,1299
2013,33,1261
2013,34,1226
2013,35,1205
2013,36,1193
2013,37,1183
2013,38,1185
2013,39,1203
2013,40,1235
2013,41,1276
2013,42,1326
2013,43,1377
2013,44,1432
2013,45,1490
2013,46,1552
2013,47,1618
2013,48,1692
2013,49,1773
2013,50,1863
2013,51,1960
2013,52,2065
2013,53,2177
2013,54,2294
2013,55,2414
2013,56,2532
2013,57,2646
2013,58,2755
2013,59,2856
2013,60,2946
2013,61,3024
2013,62,3101
2013,63,3186
2013,64,3205
2013,65,3244
2013,66,3388
2013,67,3543
2013,68,3716
2013,69,3904
2013,70,4102
2013,71,4296
2013,72,4480
2013,73,4641
2013,74,4771
2013,75,4893
2013,76,5032
2013,77,5181
2013,78,5319
2013,79,5446
2013,80,5533
2013,81,5538
2013,82,5477
2013,83,5389
2013,84,5275
2013,85,5107
2013,86,4878
2013,87,4587
2013,88,4236
2013,89,3826
2013,90,3373
2013,91,2905
2013,92,2447
2013,93,2013
2013,94,1617
2013,95,1276
2013,96,992
2013,97,753
2013,98,552
2013,99,392
2013,100,680
2014,0,9444
2014,1,757
2014,2,572
2014,3,442
2014,4,352
2014,5,284
2014,6,234
2014,7,202
2014,8,187
2014,9,187
2014,10,196
2014,11,219
2014,12,259
2014,13,325
2014,14,428
2014,15,581
2014,16,778
2014,17,992
2014,18,1203
2014,19,1366
2014,20,1444
2014,21,1436
2014,22,1385
2014,23,1331
2014,24,1289
2014,25,1263
2014,26,1253
2014,27,1255
2014,28,1260
2014,29,1271
2014,30,1288
2014,31,1294
2014,32,1281
2014,33,1256
2014,34,1227
2014,35,1203
2014,36,1193
2014,37,1192
2014,38,1192
2014,39,1201
2014,40,1223
2014,41,1256
2014,42,1298
2014,43,1347
2014,44,1402
2014,45,1464
2014,46,1535
2014,47,1615
2014,48,1704
2014,49,1804
2014,50,1911
2014,51,2023
2014,52,2137
2014,53,2251
2014,54,2365
2014,55,2478
2014,56,2589
2014,57,2697
2014,58,2803
2014,59,2910
2014,60,3016
2014,61,3120
2014,62,3220
2014,63,3326
2014,64,3447
2014,65,3499
2014,66,3566
2014,67,3738
2014,68,3907
2014,69,4076
2014,70,4246
2014,71,4416
2014,72,4589
2014,73,4765
2014,74,4939
2014,75,5099
2014,76,5258
2014,77,5428
2014,78,5587
2014,79,5709
2014,80,5798
2014,81,5835
2014,82,5790
2014,83,5685
2014,84,5560
2014,85,5407
2014,86,5190
2014,87,4901
2014,88,4542
2014,89,4123
2014,90,3656
2014,91,3165
2014,92,2675
2014,93,2208
2014,94,1776
2014,95,1389
2014,96,1062
2014,97,797
2014,98,584
2014,99,413
2014,100,724
2015,0,8927
2015,1,714
2015,2,544
2015,3,420
2015,4,332
2015,5,270
2015,6,226
2015,7,197
2015,8,182
2015,9,181
2015,10,191
2015,11,215
2015,12,256
2015,13,320
2015,14,418
2015,15,563
2015,16,756
2015,17,971
2015,18,1165
2015,19,1311
2015,20,1399
2015,21,1415
2015,22,1376
2015,23,1323
2015,24,1280
2015,25,1251
2015,26,1235
2015,27,1229
2015,28,1231
2015,29,1234
2015,30,1243
2015,31,1257
2015,32,1266
2015,33,1258
2015,34,1241
2015,35,1223
2015,36,1209
2015,37,1209
2015,38,1215
2015,39,1218
2015,40,1227
2015,41,1249
2015,42,1283
2015,43,1330
2015,44,1391
2015,45,1462
2015,46,1545
2015,47,1637
2015,48,1736
2015,49,1840
2015,50,1948
2015,51,2061
2015,52,2176
2015,53,2295
2015,54,2417
2015,55,2542
2015,56,2671
2015,57,2798
2015,58,2920
2015,59,3039
2015,60,3157
2015,61,3274
2015,62,3391
2015,63,3507
2015,64,3633
2015,65,3774
2015,66,3834
2015,67,3901
2015,68,4074
2015,69,4232
2015,70,4384
2015,71,4539
2015,72,4706
2015,73,4888
2015,74,5088
2015,75,5290
2015,76,5469
2015,77,5631
2015,78,5784
2015,79,5912
2015,80,5998
2015,81,6056
2015,82,6071
2015,83,6005
2015,84,5872
2015,85,5699
2015,86,5477
2015,87,5175
2015,88,4796
2015,89,4356
2015,90,3877
2015,91,3375
2015,92,2868
2015,93,2377
2015,94,1917
2015,95,1500
2015,96,1135
2015,97,839
2015,98,607
2015,99,429
2015,100,753
2016,0,8435
2016,1,661
2016,2,517
2016,3,406
2016,4,324
2016,5,264
2016,6,224
2016,7,198
2016,8,183
2016,9,180
2016,10,187
2016,11,208
2016,12,247
2016,13,309
2016,14,401
2016,15,537
2016,16,722
2016,17,941
2016,18,1148
2016,19,1288
2016,20,1366
2016,21,1397
2016,22,1385
2016,23,1348
2016,24,1309
2016,25,1285
2016,26,1269
2016,27,1257
2016,28,1248
2016,29,1240
2016,30,1231
2016,31,1230
2016,32,1240
2016,33,1250
2016,34,1249
2016,35,1243
2016,36,1237
2016,37,1232
2016,38,1237
2016,39,1244
2016,40,1246
2016,41,1255
2016,42,1278
2016,43,1318
2016,44,1377
2016,45,1452
2016,46,1540
2016,47,1641
2016,48,1749
2016,49,1861
2016,50,1976
2016,51,2093
2016,52,2212
2016,53,2333
2016,54,2458
2016,55,2586
2016,56,2718
2016,57,2854
2016,58,2992
2016,59,3127
2016,60,3263
2016,61,3400
2016,62,3539
2016,63,3675
2016,64,3806
2016,65,3939
2016,66,4080
2016,67,4124
2016,68,4172
2016,69,4333
2016,70,4482
2016,71,4637
2016,72,4810
2016,73,5005
2016,74,5220
2016,75,5441
2016,76,5645
2016,77,5802
2016,78,5921
2016,79,6027
2016,80,6115
2016,81,6175
2016,82,6222
2016,83,6225
2016,84,6131
2016,85,5941
2016,86,5682
2016,87,5356
2016,88,4948
2016,89,4483
2016,90,3985
2016,91,3477
2016,92,2968
2016,93,2470
2016,94,1998
2016,95,1564
2016,96,1184
2016,97,867
2016,98,618
2016,99,432
2016,100,765
2017,0,8217
2017,1,635
2017,2,500
2017,3,396
2017,4,317
2017,5,259
2017,6,219
2017,7,196
2017,8,185
2017,9,184
2017,10,191
2017,11,211
2017,12,250
2017,13,311
2017,14,402
2017,15,531
2017,16,704
2017,17,909
2017,18,1115
2017,19,1264
2017,20,1334
2017,21,1361
2017,22,1370
2017,23,1364
2017,24,1345
2017,25,1324
2017,26,1309
2017,27,1294
2017,28,1274
2017,29,1254
2017,30,1237
2017,31,1225
2017,32,1226
2017,33,1245
2017,34,1268
2017,35,1280
2017,36,1282
2017,37,1277
2017,38,1268
2017,39,1265
2017,40,1264
2017,41,1263
2017,42,1277
2017,43,1314
2017,44,1376
2017,45,1459
2017,46,1561
2017,47,1671
2017,48,1783
2017,49,1896
2017,50,2005
2017,51,2114
2017,52,2230
2017,53,2355
2017,54,2493
2017,55,2641
2017,56,2798
2017,57,2959
2017,58,3120
2017,59,3277
2017,60,3425
2017,61,3566
2017,62,3703
2017,63,3837
2017,64,3964
2017,65,4082
2017,66,4203
2017,67,4335
2017,68,4371
2017,69,4421
2017,70,4601
2017,71,4779
2017,72,4964
2017,73,5159
2017,74,5361
2017,75,5556
2017,76,5735
2017,77,5879
2017,78,5975
2017,79,6051
2017,80,6138
2017,81,6228
2017,82,6297
2017,83,6334
2017,84,6291
2017,85,6104
2017,86,5788
2017,87,5394
2017,88,4947
2017,89,4456
2017,90,3946
2017,91,3437
2017,92,2940
2017,93,2456
2017,94,1993
2017,95,1564
2017,96,1188
2017,97,874
2017,98,623
2017,99,434
2017,100,768
2018,0,8091
2018,1,601
2018,2,468
2018,3,374
2018,4,302
2018,5,247
2018,6,209
2018,7,186
2018,8,179
2018,9,181
2018,10,191
2018,11,212
2018,12,250
2018,13,312
2018,14,406
2018,15,538
2018,16,708
2018,17,906
2018,18,1108
2018,19,1272
2018,20,1368
2018,21,1396
2018,22,1403
2018,23,1415
2018,24,1418
2018,25,1405
2018,26,1385
2018,27,1362
2018,28,1335
2018,29,1305
2018,30,1278
2018,31,1260
2018,32,1252
2018,33,1260
2018,34,1287
2018,35,1316
2018,36,1329
2018,37,1329
2018,38,1320
2018,39,1309
2018,40,1308
2018,41,1316
2018,42,1326
2018,43,1353
2018,44,1403
2018,45,1475
2018,46,1566
2018,47,1670
2018,48,1780
2018,49,1894
2018,50,2011
2018,51,2130
2018,52,2253
2018,53,2385
2018,54,2524
2018,55,2673
2018,56,2830
2018,57,2994
2018,58,3162
2018,59,3336
2018,60,3509
2018,61,3674
2018,62,3831
2018,63,3979
2018,64,4117
2018,65,4243
2018,66,4358
2018,67,4479
2018,68,4619
2018,69,4667
2018,70,4738
2018,71,4949
2018,72,5153
2018,73,5351
2018,74,5542
2018,75,5717
2018,76,5873
2018,77,6008
2018,78,6119
2018,79,6201
2018,80,6281
2018,81,6382
2018,82,6476
2018,83,6517
2018,84,6484
2018,85,6326
2018,86,5999
2018,87,5547
2018,88,5042
2018,89,4522
2018,90,3995
2018,91,3476
2018,92,2975
2018,93,2495
2018,94,2038
2018,95,1609
2018,96,1236
2018,97,923
2018,98,672
2018,99,479
2018,100,832
2019,0,7993
2019,1,596
2019,2,458
2019,3,362
2019,4,295
2019,5,244
2019,6,207
2019,7,184
2019,8,174
2019,9,177
2019,10,189
2019,11,210
2019,12,246
2019,13,305
2019,14,396
2019,15,528
2019,16,699
2019,17,892
2019,18,1085
2019,19,1243
2019,20,1349
2019,21,1393
2019,22,1390
2019,23,1390
2019,24,1403
2019,25,1412
2019,26,1403
2019,27,1382
2019,28,1357
2019,29,1328
2019,30,1299
2019,31,1277
2019,32,1266
2019,33,1265
2019,34,1278
2019,35,1306
2019,36,1331
2019,37,1339
2019,38,1335
2019,39,1325
2019,40,1319
2019,41,1329
2019,42,1350
2019,43,1376
2019,44,1416
2019,45,1475
2019,46,1552
2019,47,1644
2019,48,1746
2019,49,1856
2019,50,1972
2019,51,2098
2019,52,2231
2019,53,2372
2019,54,2524
2019,55,2685
2019,56,2854
2019,57,3030
2019,58,3210
2019,59,3394
2019,60,3578
2019,61,3759
2019,62,3928
2019,63,4086
2019,64,4232
2019,65,4370
2019,66,4498
2019,67,4619
2019,68,4752
2019,69,4911
2019,70,4977
2019,71,5070
2019,72,5313
2019,73,5544
2019,74,5761
2019,75,5959
2019,76,6131
2019,77,6274
2019,78,6391
2019,79,6482
2019,80,6542
2019,81,6597
2019,82,6663
2019,83,6702
2019,84,6663
2019,85,6525
2019,86,6247
2019,87,5805
2019,88,5255
2019,89,4680
2019,90,4117
2019,91,3569
2019,92,3045
2019,93,2551
2019,94,2091
2019,95,1662
2019,96,1288
2019,97,972
2019,98,718
2019,99,522
2019,100,914
2020,0,7777
2020,1,606
2020,2,447
2020,3,334
2020,4,259
2020,5,212
2020,6,181
2020,7,163
2020,8,157
2020,9,163
2020,10,181
2020,11,212
2020,12,256
2020,13,318
2020,14,405
2020,15,525
2020,16,674
2020,17,838
2020,18,999
2020,19,1143
2020,20,1263
2020,21,1356
2020,22,1411
2020,23,1436
2020,24,1462
2020,25,1493
2020,26,1507
2020,27,1493
2020,28,1464
2020,29,1432
2020,30,1404
2020,31,1383
2020,32,1375
2020,33,1385
2020,34,1410
2020,35,1452
2020,36,1512
2020,37,1571
2020,38,1611
2020,39,1636
2020,40,1656
2020,41,1678
2020,42,1716
2020,43,1765
2020,44,1815
2020,45,1878
2020,46,1967
2020,47,2082
2020,48,2224
2020,49,2391
2020,50,2577
2020,51,2779
2020,52,2990
2020,53,3203
2020,54,3416
2020,55,3635
2020,56,3864
2020,57,4111
2020,58,4380
2020,59,4670
2020,60,4972
2020,61,5272
2020,62,5547
2020,63,5782
2020,64,5978
2020,65,6153
2020,66,6324
2020,67,6507
2020,68,6708
2020,69,6941
2020,70,7207
2020,71,7293
2020,72,7350
2020,73,7546
2020,74,7655
2020,75,7714
2020,76,7766
2020,77,7842
2020,78,7966
2020,79,8134
2020,80,8308
2020,81,8425
2020,82,8460
2020,83,8405
2020,84,8214
2020,85,7862
2020,86,7384
2020,87,6788
2020,88,6083
2020,89,5343
2020,90,4639
2020,91,3985
2020,92,3369
2020,93,2795
2020,94,2268
2020,95,1785
2020,96,1380
2020,97,1041
2020,98,768
2020,99,558
2020,100,995
2021,0,7523
2021,1,563
2021,2,436
2021,3,339
2021,4,270
2021,5,225
2021,6,199
2021,7,184
2021,8,179
2021,9,185
2021,10,202
2021,11,235
2021,12,283
2021,13,347
2021,14,434
2021,15,554
2021,16,713
2021,17,903
2021,18,1101
2021,19,1280
2021,20,1435
2021,21,1561
2021,22,1660
2021,23,1722
2021,24,1752
2021,25,1784
2021,26,1823
2021,27,1843
2021,28,1833
2021,29,1809
2021,30,1790
2021,31,1779
2021,32,1777
2021,33,1790
2021,34,1821
2021,35,1866
2021,36,1934
2021,37,2031
2021,38,2137
2021,39,2232
2021,40,2318
2021,41,2400
2021,42,2478
2021,43,2567
2021,44,2649
2021,45,2714
2021,46,2788
